generation,best_score,mean_score,median_score,elite_median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
223,1143.25,244.273,97.77,162.105,-3.76,1125,98.0,5,91,33.75,894.0,-115.5,455.0,-124.0
224,1199.09,226.7636,134.89,246.205,-2.26,1153,132.5,3,89,34.59,948.0,-102.5,445.0,-126.0
225,1148.13,149.886,74.43,86.91,-2.23,1071,70.0,3,91,32.13,875.0,-98.0,455.0,-116.0
226,611.29,152.7568,130.355,93.495,-3.76,593,111.0,3,47,17.79,482.0,-55.5,235.0,-68.0
227,824.22,188.5004,136.095,281.945,-1.79,924,125.5,3,56,27.72,729.0,-97.5,280.0,-115.0
228,1148.74,237.7714,130.235,373.42,-3.76,1075,123.0,3,94,31.74,856.0,-101.0,470.0,-108.0
229,974.51,152.262,64.63,101.81,-3.76,967,73.5,3,72,29.01,784.0,-91.5,360.0,-107.0
230,822.16,147.6098,70.81,213.75,-3.76,772,62.0,3,63,23.16,634.0,-69.0,315.0,-81.0
231,1146.52,218.3704,93.19,251.63,-3.76,1084,84.0,3,87,32.52,892.0,-96.0,435.0,-117.0
232,1257.85,169.6854,93.65,220.75,2.83,1245,83.0,8,91,37.35,1020.0,-112.5,455.0,-142.0
233,838.51,144.6728,72.13,81.075,-3.08,717,79.0,3,69,21.51,599.0,-59.0,345.0,-68.0
234,759.36,161.7912,112.115,201.505,-3.76,712,103.0,3,60,21.36,580.0,-66.0,300.0,-76.0
235,1233.32,186.554,104.58,186.45,0.77,1044,105.0,5,100,31.32,884.0,-80.0,500.0,-102.0
236,742.16,129.204,67.67,96.645,-3.05,722,67.5,3,59,21.66,577.0,-72.5,295.0,-79.0
237,1259.26,147.1118,87.6,199.735,-1.41,1242,79.5,3,97,37.26,998.0,-122.0,485.0,-139.0
238,893.95,158.004,107.155,111.535,-3.76,865,101.5,3,70,25.95,697.0,-84.0,350.0,-95.0
239,881.67,213.803,131.13,311.225,1.07,889,133.5,13,64,26.67,721.0,-84.0,320.0,-102.0
240,1136.73,202.4122,126.665,259.655,-3.76,1141,116.0,3,88,34.23,908.0,-116.5,440.0,-129.0
