generation,best_score,mean_score,median_score,elite_median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
1379,2646.4167,570.8395,367.54,957.16,-0.05,5458,842.7,15,190.66666666666666,163.75,3367.667,-1045.333,953.333,-793.0
1380,1831.8067,543.2731,448.5267,778.1833,-0.41,4105,1022.2,3,132.0,123.14,2467.333,-818.667,660.0,-600.0
1381,2278.66,740.3233,664.6617,781.2583,0.7567,5039,1470.7,3,158.0,151.16,3066.333,-986.167,790.0,-742.667
1382,2016.61,546.0302,374.885,933.4967,-1.6933,4774,918.8,3,145.0,132.61,2678.333,-871.0,725.0,-648.333
1383,1789.1033,511.3567,378.9267,757.6217,-1.41,3892,936.5,3,128.66666666666666,116.77,2363.667,-764.333,643.333,-570.333
1384,1806.2333,567.6512,426.03,1143.98,0.09,3844,910.5,3,133.33333333333334,114.4,2324.333,-744.5,666.667,-554.667
1385,1943.9067,337.6129,183.4383,594.7,-1.41,4341,415.8,3,137.0,130.24,2624.667,-858.333,685.0,-637.667
1386,1855.7633,501.1444,379.74,794.9667,-3.76,4014,905.8,3,133.66666666666666,120.43,2439.0,-787.667,668.333,-584.333
1387,2792.4833,622.1562,547.6467,743.745,-1.41,6072,1193.8,3,205.66666666666666,182.15,3672.333,-1199.667,1028.333,-890.667
1388,2373.5933,555.0852,499.6033,732.285,0.09,5592,1143.3,3,167.66666666666666,167.76,3332.333,-1129.833,838.333,-835.0
1389,1562.01,555.8049,519.345,564.0267,-0.41,3991,1175.5,3,103.0,117.51,2321.333,-797.833,515.0,-594.0
1390,1603.2733,435.9065,335.7717,674.2267,-0.91,4181,789.5,3,102.33333333333333,125.44,2463.667,-858.833,511.667,-638.667
1391,2258.4967,532.9601,422.0883,694.3583,8.8733,5594,968.8,51,155.0,167.83,3305.667,-1144.333,775.0,-845.667
1392,1577.29,515.5323,482.5817,873.37,-0.91,3793,1086.7,3,105.66666666666667,113.79,2269.333,-761.833,528.333,-572.333
1393,2527.1367,607.0529,551.8017,1050.8667,-1.41,5649,1384.7,3,173.0,169.47,3432.333,-1108.333,865.0,-831.333
1394,2307.45,491.4555,295.545,588.805,-1.41,5415,710.7,3,162.0,162.45,3231.667,-1091.667,810.0,-805.0
1395,1919.14,559.2073,454.9683,746.4983,-1.41,4305,1056.8,3,139.33333333333334,129.14,2586.667,-859.0,696.667,-634.333
1396,1698.1533,549.2265,548.46,657.195,-1.8867,3739,1130.7,3,116.66666666666667,111.82,2276.667,-725.333,583.333,-548.333
1397,1936.1267,662.4237,500.195,858.3233,-0.6933,4365,1089.8,5,134.66666666666666,130.96,2640.333,-862.5,673.333,-646.0
1398,3177.76,591.3172,508.5967,639.0317,-0.41,7759,1152.3,3,218.33333333333334,232.76,4596.0,-1581.333,1091.667,-1161.333
