generation,best_score,mean_score,median_score,elite_median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
209,1522.1667,553.5405,478.7367,960.6683,-0.51,7033,2122.0,3,92.33333333333333,211.0,2009.167,-603.0,461.667,-556.667
210,2783.6867,518.777,275.2517,894.3883,-0.5667,11984,1256.0,8,176.0,359.52,3489.5,-1001.0,880.0,-944.333
211,2195.5733,367.4743,245.9883,610.0267,-1.0033,9885,1020.2,3,138.33333333333334,296.54,2833.667,-843.467,691.667,-782.833
212,2516.4267,656.6662,466.6367,518.2233,-0.51,10579,1829.0,3,148.0,317.36,3150.333,-855.6,740.0,-835.667
213,2410.33,438.9929,183.3183,895.9333,-0.51,9578,941.0,3,148.33333333333334,287.33,2892.167,-758.667,741.667,-752.167
214,1637.9767,535.4296,507.9117,933.29,-0.68,7240,2281.5,3,94.0,217.21,2124.167,-598.4,470.0,-575.0
215,1857.36,423.8813,319.6067,829.5617,-0.51,7589,1450.8,3,105.33333333333333,227.66,2299.833,-597.8,526.667,-599.0
216,2236.15,533.2818,361.37,940.87,-0.51,9528,1432.5,3,129.33333333333334,285.85,2832.0,-772.867,646.667,-755.5
217,1224.0567,338.3979,250.9767,533.78,-0.6233,5396,1163.0,3,68.66666666666667,161.89,1589.833,-443.333,343.333,-427.667
218,1378.4133,318.6181,72.9617,749.51,-0.51,5863,403.0,3,78.66666666666667,175.88,1747.667,-473.467,393.333,-465.0
219,1575.3,389.8301,203.2883,694.26,-0.51,6750,725.2,3,90.0,202.3,2004.167,-547.0,450.0,-534.167
220,1858.2167,481.1882,309.285,707.4667,-0.4467,7795,1477.3,3,109.33333333333333,233.85,2324.667,-629.133,546.667,-617.833
221,1514.2867,489.9041,509.71,645.5483,-0.51,6401,2224.0,3,93.66666666666667,192.02,1885.167,-526.067,468.333,-505.167
222,3721.9833,583.2972,443.4683,646.3233,-1.01,16558,1859.8,3,212.33333333333334,496.75,4851.0,-1371.267,1061.667,-1316.167
223,2004.1633,496.636,372.6833,892.5167,-0.8333,9178,1568.5,3,110.33333333333333,275.33,2674.667,-765.667,551.667,-731.833
224,2733.49,514.6206,336.2017,947.7533,-0.51,10906,1437.8,3,167.33333333333334,327.19,3292.667,-864.2,836.667,-858.833
225,2154.7067,573.2009,442.005,931.7567,-0.2133,9118,1897.8,3,119.33333333333333,273.54,2735.667,-729.333,596.667,-721.833
226,2370.98,544.8771,400.0533,638.5633,-0.0433,9556,1799.0,3,151.33333333333334,286.68,2850.0,-771.2,756.667,-751.167
227,1949.6567,405.6184,283.5583,775.845,-1.18,8446,1200.8,3,115.66666666666667,253.39,2483.0,-696.067,578.333,-669.0
228,2014.0833,513.5073,403.1817,934.26,-0.51,8412,1467.3,3,116.66666666666667,252.35,2517.667,-675.267,583.333,-664.0
229,1753.4167,479.8405,389.1967,571.145,-0.2767,7628,1349.3,3,102.0,228.85,2246.833,-626.933,510.0,-605.333
230,1324.2,437.965,411.0033,700.8717,-0.51,5783,1802.7,3,77.66666666666667,173.5,1698.0,-477.467,388.333,-458.167
231,1863.9467,514.6545,451.58,518.8883,-0.56,8039,2006.0,3,110.0,241.18,2370.333,-659.733,550.0,-637.833
232,3369.2167,527.5603,84.0967,1065.2367,-0.51,14222,524.7,3,198.0,426.65,4229.333,-1152.6,990.0,-1124.167
233,2045.1367,466.0056,356.115,897.5033,-0.6067,8749,1557.7,3,122.66666666666667,262.47,2577.833,-718.667,613.333,-689.833
234,2356.0367,485.5863,385.485,586.32,-0.51,10239,1606.2,3,134.0,289.17,2919.167,-760.133,670.0,-762.167
235,1932.3533,479.0329,408.5533,841.5733,-0.68,7911,1766.2,3,118.33333333333333,237.32,2363.333,-636.8,591.667,-623.167
236,3077.9367,517.7852,247.8917,573.2517,-0.51,12832,1164.0,3,178.66666666666666,384.97,3841.5,-1029.867,893.333,-1012.0
237,2249.4533,507.4288,238.835,901.3133,-0.51,9604,1238.8,3,131.66666666666666,288.12,2846.167,-782.333,658.333,-760.833
238,2079.5267,456.3384,208.61,907.75,-0.51,8782,1122.8,3,122.66666666666667,263.46,2610.333,-712.267,613.333,-695.333
239,2605.25,523.5529,235.955,678.5083,-0.2367,10775,996.5,3,146.66666666666666,323.25,3255.0,-853.0,733.333,-853.333
240,1783.14,367.3401,212.4817,818.63,-0.51,8088,1114.8,3,105.66666666666667,242.64,2338.167,-682.333,528.333,-643.667
241,1639.5833,379.4095,146.0733,755.9983,-0.51,7012,898.8,3,91.33333333333333,210.35,2093.5,-564.933,456.667,-556.0
242,1750.82,391.1976,123.6067,820.9217,-0.7367,7597,692.2,3,98.0,227.92,2253.833,-617.933,490.0,-603.0
243,2555.6367,474.7273,162.9733,739.6233,-0.51,10642,929.7,3,152.0,319.27,3175.833,-858.133,760.0,-841.333
244,2811.5633,489.8675,162.955,772.58,-0.51,12254,782.0,3,154.66666666666666,367.63,3638.667,-995.4,773.333,-972.667
245,1318.4467,375.3363,176.325,817.2167,-1.1067,5316,902.5,3,81.66666666666667,159.48,1594.167,-425.533,408.333,-418.0
246,1841.0367,348.3057,172.475,593.4817,-1.47,7699,831.8,3,107.66666666666667,230.97,2299.667,-619.933,538.333,-608.0
247,3597.2633,571.8253,357.4417,713.1167,0.19,14784,1542.5,3,215.66666666666666,443.53,4426.5,-1186.267,1078.333,-1164.833
248,2502.2167,477.3635,389.9483,817.955,-1.34,10555,1577.3,3,143.0,316.65,3156.0,-848.6,715.0,-836.833
249,2497.8967,585.2561,459.99,1068.0667,-0.51,10711,2036.8,3,138.33333333333334,321.33,3199.0,-862.6,691.667,-851.5
250,2084.3867,531.8712,372.975,872.875,-0.85,8714,1516.8,3,120.0,261.42,2609.833,-698.867,600.0,-688.0
251,1974.69,415.0533,250.645,746.2017,-0.68,8070,1379.8,3,119.66666666666667,242.09,2417.167,-647.067,598.333,-635.833
252,1816.6433,378.3103,179.795,891.1283,-0.51,7547,835.3,3,101.66666666666667,226.41,2277.833,-598.267,508.333,-597.667
253,1472.8433,380.3205,249.5517,586.1783,-0.51,6497,1126.2,3,84.0,194.91,1909.167,-535.733,420.0,-515.5
254,1602.74,502.8612,240.9067,1198.625,-0.2767,6625,1091.3,3,93.33333333333333,198.74,1989.833,-529.0,466.667,-523.5
255,3381.8233,379.9147,199.3183,637.6383,-0.51,14476,865.7,3,204.33333333333334,434.29,4262.833,-1190.133,1021.667,-1146.833
256,2095.9467,478.0678,188.0283,751.2017,-0.7367,8726,838.2,3,115.66666666666667,261.78,2637.167,-690.333,578.333,-691.0
257,2231.6633,594.3301,336.8033,1128.9383,0.2667,9319,1726.3,7,139.0,277.93,2744.0,-755.267,695.0,-730.0
258,3334.8,558.6756,325.5567,767.8,-0.2767,13723,1406.8,3,191.33333333333334,411.7,4140.667,-1088.4,956.667,-1085.833
259,1787.2433,344.6989,135.8933,587.045,-0.51,7714,545.3,3,109.33333333333333,231.41,2257.667,-639.667,546.667,-608.833
260,2203.31,549.0698,476.0167,713.4467,-0.2767,8918,2088.3,3,131.0,265.01,2675.5,-696.533,655.0,-695.667
261,1591.3533,466.6761,330.8767,879.0867,-0.68,6747,1459.2,3,87.0,202.42,2027.667,-538.4,435.0,-535.333
262,1284.1367,458.2589,385.14,737.1567,-0.9633,5642,1601.3,3,70.0,169.27,1672.5,-459.467,350.0,-448.167
263,1666.2933,372.6058,153.3917,1054.2483,-0.56,7075,651.3,3,100.0,212.26,2091.5,-578.467,500.0,-559.0
264,3528.41,476.8184,117.43,1099.0383,-0.51,14714,746.0,3,213.0,441.41,4376.833,-1192.0,1065.0,-1162.833
265,2013.5333,408.296,221.1817,972.2267,-0.51,8283,1160.5,3,117.33333333333333,248.5,2493.833,-659.133,586.667,-656.333
266,1695.1433,494.0561,381.1267,926.2867,-0.51,7887,1527.0,3,98.66666666666667,236.61,2264.833,-671.467,493.333,-628.167
267,2041.5833,467.6084,227.6817,879.6783,0.6367,8488,970.7,5,117.0,254.65,2549.833,-677.733,585.0,-670.167
268,2474.97,465.9549,276.6133,692.035,-0.51,8451,1113.3,3,202.33333333333334,218.17,2305.667,-532.2,1011.667,-528.333
269,2747.7367,363.3766,173.5667,518.3817,-0.7367,11549,866.5,3,161.0,346.47,3441.0,-933.4,805.0,-911.333
270,1781.7133,322.5923,66.2167,836.085,-0.55,7516,428.3,3,102.33333333333333,225.48,2244.833,-605.267,511.667,-595.0
271,1567.4733,406.8784,223.2983,673.9833,-0.51,6205,1038.8,3,89.66666666666667,186.14,1903.167,-479.667,448.333,-490.5
272,1772.5233,383.5159,127.8933,599.5433,-0.51,6916,597.2,3,143.66666666666666,158.49,1668.667,-389.133,718.333,-383.833
273,1912.6267,482.2814,338.925,600.3467,-0.51,8492,1218.5,3,113.33333333333333,254.76,2474.0,-708.8,566.667,-674.0
274,2961.5767,483.2235,200.815,438.2483,-0.63,12847,863.8,3,174.66666666666666,385.41,3777.667,-1058.333,873.333,-1016.5
275,2467.63,493.4343,251.375,677.2333,-0.51,10478,1183.5,3,139.66666666666666,314.33,3130.0,-843.533,698.333,-831.5
276,2288.69,439.1111,298.7783,439.9317,-0.51,9523,1380.7,3,131.33333333333334,285.69,2861.5,-760.0,656.667,-755.167
277,2060.6867,494.1664,121.39,1275.7833,-0.51,8824,623.3,3,117.33333333333333,258.12,2583.833,-687.267,586.667,-680.667
278,1593.9867,413.1985,133.4,1126.0317,-0.2767,6427,735.5,3,95.0,192.82,1942.0,-508.667,475.0,-507.167
279,1325.2367,334.588,177.7717,522.3917,-0.51,5777,716.0,3,75.0,167.17,1670.5,-446.267,375.0,-441.167
280,3633.57,662.215,432.2567,1355.165,-0.51,14799,1893.0,3,212.66666666666666,443.97,4469.333,-1172.067,1063.333,-1171.0
281,2497.5933,479.5109,320.1883,943.2783,0.03,10749,1446.0,11,149.0,322.46,3166.333,-883.2,745.0,-853.0
282,1825.4467,398.4631,271.475,599.5083,-0.2767,7163,1262.5,3,113.33333333333333,214.88,2169.833,-564.6,566.667,-561.333
283,1650.5233,369.7043,164.5,840.8667,-0.51,6969,844.2,3,102.33333333333333,207.79,2044.167,-567.6,511.667,-545.5
284,1939.36,441.3904,101.6583,1145.6167,-0.51,8165,498.0,3,115.0,244.96,2427.833,-661.933,575.0,-646.5
285,1675.3433,431.5836,284.8517,594.1383,-0.7367,7367,1342.2,3,100.0,221.01,2150.167,-613.333,500.0,-582.5
286,2191.54,547.6985,454.8883,971.5433,-0.61,9521,1936.8,3,129.0,285.64,2798.333,-784.933,645.0,-752.5
287,1945.09,436.4495,304.36,754.3817,-0.0433,8766,1480.0,3,107.0,262.99,2569.667,-725.4,535.0,-697.167
288,1857.02,363.0581,146.32,763.9083,-0.6167,7691,812.0,3,111.33333333333333,230.72,2298.167,-618.867,556.667,-609.667
289,1970.9567,389.5477,99.9083,668.335,-0.68,8380,587.2,3,109.66666666666667,251.39,2508.333,-672.6,548.333,-664.5
290,1939.86,499.4821,304.78,847.6483,-0.51,8559,1373.3,3,115.33333333333333,256.76,2496.667,-713.067,576.667,-677.167
291,2377.51,405.4379,213.27,1059.1167,-0.51,10264,930.8,3,147.66666666666666,307.91,2995.833,-854.4,738.333,-810.167
292,3083.3233,501.662,321.2183,925.27,-0.6467,13586,1602.3,3,179.33333333333334,407.59,3981.667,-1124.6,896.667,-1078.0
